player_id,first_name,last_name,Date1,Date2,Date3,Date4,birth_year,birth_month,birth_day,birth_month2
8459433,Brendan,Witt,20-Feb-75,Feb-20-1975,2/20/75,2/20/75,1975,2,20,Feb
8460851,Jan,Benda,28-Apr-72,Apr-28-1972,4/28/72,4/28/72,1972,4,28,Apr
8462048,Brad,Church,14-Nov-76,Nov-14-1976,11/14/76,11/14/76,1976,11,14,Nov
8459110,Ryan,Mulhern,11-Jan-73,Jan-11-1973,1/11/73,1/11/73,1973,1,11,Jan
8458535,Trevor,Halverson,6-Apr-71,Apr-6-1971,4/6/71,4/6/71,1971,4,6,Apr
8457037,Patrice,Lefebvre,28-Jun-67,Jun-28-1967,6/28/67,6/28/67,1967,6,28,Jun
8465071,Alexei,Tezikov,22-Jun-78,Jun-22-1978,6/22/78,6/22/78,1978,6,22,Jun
8451013,Michael,Rosati,7-Jan-68,Jan-7-1968,1/7/68,1/7/68,1968,1,7,Jan
8462053,Miika,Elomo,21-Apr-77,Apr-21-1977,4/21/77,4/21/77,1977,4,21,Apr
8464958,Alexander,Volchkov,25-Sep-77,Sep-25-1977,9/25/77,9/25/77,1977,9,25,Sep
8468541,Jakub,Cutta,29-Dec-81,Dec-29-1981,12/29/81,12/29/81,1981,12,29,Dec
8458680,Corey,Hirsch,1-Jul-72,Jul-1-1972,7/1/72,7/1/72,1972,7,1,Jul
8465230,Ivan,Ciernik,30-Oct-77,Oct-30-1977,10/30/77,10/30/77,1977,10,30,Oct
8467429,Chris,Corrinet,29-Oct-78,Oct-29-1978,10/29/78,10/29/78,1978,10,29,Oct
8467553,Michael,Farrell,20-Oct-78,Oct-20-1978,10/20/78,10/20/78,1978,10,20,Oct
8467360,Stephen,Peat,10-Mar-80,Mar-10-1980,3/10/80,3/10/80,1980,3,10,Mar
8468506,Brian,Sutherby,1-Mar-82,Mar-1-1982,3/1/82,3/1/82,1982,3,1,Mar
8466170,Jean-Francois,Fortin,15-Mar-79,Mar-15-1979,3/15/79,3/15/79,1979,3,15,Mar
8467054,Todd,Rohloff,16-Jan-74,Jan-16-1974,1/16/74,1/16/74,1974,1,16,Jan
8467910,Nolan,Yonkman,1-Apr-81,Apr-1-1981,4/1/81,4/1/81,1981,4,1,Apr
8462120,Sebastien,Charpentier,18-Apr-77,Apr-18-1977,4/18/77,4/18/77,1977,4,18,Apr
8459328,Melvin,Angelstad,31-Oct-71,Oct-31-1971,10/31/71,10/31/71,1971,10,31,Oct
8469539,Owen,Fussey,2-Apr-83,Apr-2-1983,4/2/83,4/2/83,1983,4,2,Apr
8469920,Graham,Mink,21-May-79,May-21-1979,5/21/79,5/21/79,1979,5,21,May
8465178,Andrei,Podkonicky,9-May-78,May-9-1978,5/9/78,5/9/78,1978,5,9,May
8470479,Garret,Stroshein,4-Apr-80,Apr-4-1980,4/4/80,4/4/80,1980,4,4,Apr
8468005,Roman,Tvrdon,29-Jan-81,Jan-29-1981,1/29/81,1/29/81,1981,1,29,Jan
8468798,Darcy,Verot,13-Jul-76,Jul-13-1976,7/13/76,7/13/76,1976,7,13,Jul
8465113,Brian,Willsie,16-Mar-78,Mar-16-1978,3/16/78,3/16/78,1978,3,16,Mar
8464986,Chris,Hajt,5-Jul-78,Jul-5-1978,7/5/78,7/5/78,1978,7,5,Jul
8468413,Dwayne,Zinger,5-Jul-76,Jul-5-1976,7/5/76,7/5/76,1976,7,5,Jul
8467497,Rastislav,Stana,10-Jan-80,Jan-10-1980,1/10/80,1/10/80,1980,1,10,Jan
8467548,Matthew,Yeats,6-Apr-79,Apr-6-1979,4/6/79,4/6/79,1979,4,6,Apr
8470150,Jonas,Johansson,18-Mar-84,Mar-18-1984,3/18/84,3/18/84,1984,3,18,Mar
8470134,Jakub,Klepis,5-Jun-84,Jun-5-1984,6/5/84,6/5/84,1984,6,5,Jun
8471214,Alex,Ovechkin,17-Sep-85,Sep-17-1985,9/17/85,9/17/85,1985,9,17,Sep
8468800,Louis,Robitaille,16-Mar-82,Mar-16-1982,3/16/82,3/16/82,1982,3,16,Mar
8466208,Petr,Sykora,21-Dec-78,Dec-21-1978,12/21/78,12/21/78,1978,12,21,Dec
8470850,Joey,Tenute,2-Apr-83,Apr-2-1983,4/2/83,4/2/83,1983,4,2,Apr
8468086,Alexandre,Giroux,16-Jun-81,Jun-16-1981,6/16/81,6/16/81,1981,6,16,Jun
8467365,John,Erskine,26-Jun-80,Jun-26-1980,6/26/80,6/26/80,1980,6,26,Jun
8472375,Jamie,Hunt,20-Apr-84,Apr-20-1984,4/20/84,4/20/84,1984,4,20,Apr
8468184,Lawrence,Nycholat,7-May-79,May-7-1979,5/7/79,5/7/79,1979,5,7,May
8471240,Jeff,Schultz,25-Feb-86,Feb-25-1986,2/25/86,2/25/86,1986,2,25,Feb
8473563,Nicklas,Backstrom,23-Nov-87,Nov-23-1987,11/23/87,11/23/87,1987,11,23,Nov
8466232,Quintin,Laing,8-Jun-79,Jun-8-1979,6/8/79,6/8/79,1979,6,8,Jun
8471279,Sami,Lepisto,17-Oct-84,Oct-17-1984,10/17/84,10/17/84,1984,10,17,Oct
8465012,Tom,Poti,22-Mar-77,Mar-22-1977,3/22/77,3/22/77,1977,3,22,Mar
8471409,Andrew,Gordon,13-Dec-85,Dec-13-1985,12/13/85,12/13/85,1985,12,13,Dec
8473913,Sean,Collins,30-Oct-83,Oct-30-1983,10/30/83,10/30/83,1983,10,30,Oct
8459406,Bryan,Helmer,15-Jul-72,Jul-15-1972,7/15/72,7/15/72,1972,7,15,Jul
8468846,Tyler,Sloan,15-Mar-81,Mar-15-1981,3/15/81,3/15/81,1981,3,15,Mar
8473575,Semyon,Varlamov,27-Apr-88,Apr-27-1988,4/27/88,4/27/88,1988,4,27,Apr
8466251,Jason,Chimera,2-May-79,May-2-1979,5/2/79,5/2/79,1979,5,2,May
8471483,Kyle,Wilson,15-Dec-84,Dec-15-1984,12/15/84,12/15/84,1984,12,15,Dec
8474590,John,Carlson,10-Jan-90,Jan-10-1990,1/10/90,1/10/90,1990,1,10,Jan
8470294,DJ,King,27-Jun-84,Jun-27-1984,6/27/84,6/27/84,1984,6,27,Jun
8468599,Brian,Fahey,2-Mar-81,Mar-2-1981,3/2/81,3/2/81,1981,3,2,Mar
8474651,Braden,Holtby,16-Sep-89,Sep-16-1989,9/16/89,9/16/89,1989,9,16,Sep
8474383,Joel,Rechlicz,14-Jun-87,Jun-14-1987,6/14/87,6/14/87,1987,6,14,Jun
8474649,Tomas,Kundratek,26-Dec-89,Dec-26-1989,12/26/89,12/26/89,1989,12,26,Dec
8475619,Aaron,Volpatti,30-May-85,May-30-1985,5/30/85,5/30/85,1985,5,30,May
8476880,Tom,Wilson,29-Mar-94,Mar-29-1994,3/29/94,3/29/94,1994,3,29,Mar
8471234,Wojtek,Wolski,24-Feb-86,Feb-24-1986,2/24/86,2/24/86,1986,2,24,Feb
8475831,Philipp,Grubauer,25-Nov-91,Nov-25-1991,11/25/91,11/25/91,1991,11,25,Nov
8475161,Chris,Brown,3-Feb-91,Feb-3-1991,2/3/91,2/3/91,1991,2,3,Feb
8474598,Nicolas,Deschamps,6-Jan-90,Jan-6-1990,1/6/90,1/6/90,1990,1,6,Jan
8475744,Evgeny,Kuznetsov,19-May-92,May-19-1992,5/19/92,5/19/92,1992,5,19,May
8475247,Michael,Latta,25-May-91,May-25-1991,5/25/91,5/25/91,1991,5,25,May
8473505,Peter,LeBlanc,3-Feb-88,Feb-3-1988,2/3/88,2/3/88,1988,2,3,Feb
8471208,Dustin,Penner,28-Sep-82,Sep-28-1982,9/28/82,9/28/82,1982,9,28,Sep
8471708,Ryan,Stoa,13-Apr-87,Apr-13-1987,4/13/87,4/13/87,1987,4,13,Apr
8475602,Casey,Wellman,18-Oct-87,Oct-18-1987,10/18/87,10/18/87,1987,10,18,Oct
8475275,Patrick,Wey,21-Mar-91,Mar-21-1991,3/21/91,3/21/91,1991,3,21,Mar
8477444,Andre,Burakovsky,9-Feb-95,Feb-9-1995,2/9/95,2/9/95,1995,2,9,Feb
8475816,Stanislav,Galiev,17-Jan-92,Jan-17-1992,1/17/92,1/17/92,1992,1,17,Jan
8474744,Sean,Collins,29-Dec-88,Dec-29-1988,12/29/88,12/29/88,1988,12,29,Dec
8471698,T.J.,Oshie,23-Dec-86,Dec-23-1986,12/23/86,12/23/86,1986,12,23,Dec
8476905,Chandler,Stephenson,22-Apr-94,Apr-22-1994,4/22/94,4/22/94,1994,4,22,Apr
8475598,Ryan,Stanton,20-Jul-89,Jul-20-1989,7/20/89,7/20/89,1989,7,20,Jul
8475291,Garrett,Mitchell,2-Sep-91,Sep-2-1991,9/2/91,9/2/91,1991,9,2,Sep
8478063,Shane,Gersich,10-Jul-96,Jul-10-1996,7/10/96,7/10/96,1996,7,10,Jul
8476344,Tyler,Graovac,27-Apr-93,Apr-27-1993,4/27/93,4/27/93,1993,4,27,Apr
8477573,Nathan,Walker,7-Feb-94,Feb-7-1994,2/7/94,2/7/94,1994,2,7,Feb
8479482,Michal,Kempny,8-Sep-90,Sep-8-1990,9/8/90,9/8/90,1990,9,8,Sep
8475343,Nic,Dowd,27-May-90,May-27-1990,5/27/90,5/27/90,1990,5,27,May
8477831,Pheonix,Copley,18-Jan-92,Jan-18-1992,1/18/92,1/18/92,1992,1,18,Jan
8479359,Beck,Malenstyn,4-Feb-98,Feb-4-1998,2/4/98,2/4/98,1998,2,4,Feb
8477314,Brian,Pinho,11-May-95,May-11-1995,5/11/95,5/11/95,1995,5,11,May
8475958,Michael,Sgarbossa,25-Jul-92,Jul-25-1992,7/25/92,7/25/92,1992,7,25,Jul
8480796,Martin,Fehervary,6-Oct-99,Oct-6-1999,10/6/99,10/6/99,1999,10,6,Oct
8477544,Philippe,Maillet,7-Nov-92,Nov-7-1992,11/7/92,11/7/92,1992,11,7,Nov
8481580,Connor,McMichael,15-Jan-01,Jan-15-2001,1/15/01,1/15/01,2001,1,15,Jan
8479516,Garrett,Pilon,13-Apr-98,Apr-13-1998,4/13/98,4/13/98,1998,4,13,Apr
8482148,Hendrix,Lapierre,9-Feb-02,Feb-9-2002,2/9/02,2/9/02,2002,2,9,Feb
8481517,Brett,Leason,30-Apr-99,Apr-30-1999,4/30/99,4/30/99,1999,4,30,Apr
8481656,Aliaksei,Protas,6-Jan-01,Jan-6-2001,1/6/01,1/6/01,2001,1,6,Jan
8481441,Joe,Snively,1-Jan-96,Jan-1-1996,1/1/96,1/1/96,1996,1,1,Jan
8480823,Alexander,Alexeyev,15-Nov-99,Nov-15-1999,11/15/99,11/15/99,1999,11,15,Nov
8479321,Lucas,Johansen,16-Nov-97,Nov-16-1997,11/16/97,11/16/97,1997,11,16,Nov
8477457,Zach,Fucale,28-May-95,May-28-1995,5/28/95,5/28/95,1995,5,28,May
8479404,Henrik,Borgstrom,6-Aug-97,Aug-6-1997,8/6/97,8/6/97,1997,8,6,Aug
8477947,Sonny,Milano,12-May-96,May-12-1996,5/12/96,5/12/96,1996,5,12,May
8478506,Gabriel,Carlsson,2-Jan-97,Jan-2-1997,1/2/97,1/2/97,1997,1,2,Jan
8482861,Vincent,Iorio,14-Nov-02,Nov-14-2002,11/14/02,11/14/02,2002,11,14,Nov
8482411,Hunter,Shepard,7-Nov-95,Nov-7-1995,11/7/95,11/7/95,1995,11,7,Nov
8444924,Jim,Anderson,1-Dec-30,Dec-1-1930,12/1/30,12/1/30,1930,12,1,Dec
8445316,Bryan,Campbell,27-Mar-44,Mar-27-1944,3/27/44,3/27/44,1944,3,27,Mar
8445572,Mike,Corbett,4-Oct-42,Oct-4-1942,10/4/42,10/4/42,1942,10,4,Oct
8446964,Howie,Hughes,4-Apr-39,Apr-4-1939,4/4/39,4/4/39,1939,4,4,Apr
8448371,Doug,Robinson,27-Aug-40,Aug-27-1940,8/27/40,8/27/40,1940,8,27,Aug
8447381,Jacques,Lemieux,8-Apr-43,Apr-8-1943,4/8/43,4/8/43,1943,4,8,Apr
8447967,Jim,Murray,25-Nov-43,Nov-25-1943,11/25/43,11/25/43,1943,11,25,Nov
8449389,Bill,White,26-Aug-39,Aug-26-1939,8/26/39,8/26/39,1939,8,26,Aug
8445966,Jacques,Caron,21-Apr-39,Apr-21-1939,4/21/39,4/21/39,1939,4,21,Apr
8450110,Wayne,Rutledge,5-Jan-42,Jan-5-1942,1/5/42,1/5/42,1942,1,5,Jan
8445958,Marc,Dufour,11-Sep-41,Sep-11-1941,9/11/41,9/11/41,1941,9,11,Sep
8449151,Jim,Stanfield,1-Jan-47,Jan-1-1947,1/1/47,1/1/47,1947,1,1,Jan
8445328,Brian,Carlin,13-Jun-50,Jun-13-1950,6/13/50,6/13/50,1950,6,13,Jun
8451525,Billy,Smith,12-Dec-50,Dec-12-1950,12/12/50,12/12/50,1950,12,12,Dec
8446890,Phil,Hoene,15-Mar-49,Mar-15-1949,3/15/49,3/15/49,1949,3,15,Mar
8448538,Don,Kozak,2-Feb-52,Feb-2-1952,2/2/52,2/2/52,1952,2,2,Feb
8449143,Frank,St. Marseille,14-Dec-39,Dec-14-1939,12/14/39,12/14/39,1939,12,14,Dec
8452210,Vic,Venasky,6-Mar-51,Mar-6-1951,3/6/51,3/6/51,1951,3,6,Mar
8448518,Neil,Komadoski,5-Nov-51,Nov-5-1951,11/5/51,11/5/51,1951,11,5,Nov
8449744,Mike,Murphy,12-Sep-50,Sep-12-1950,9/12/50,9/12/50,1950,9,12,Sep
8449483,Tom,Williams,7-Feb-51,Feb-7-1951,2/7/51,2/7/51,1951,2,7,Feb
8444890,Dennis,Abgrall,24-Apr-53,Apr-24-1953,4/24/53,4/24/53,1953,4,24,Apr
8449596,Jim,Witherspoon,3-Oct-51,Oct-3-1951,10/3/51,10/3/51,1951,10,3,Oct
8452258,Russell,Walker,24-May-53,May-24-1953,5/24/53,5/24/53,1953,5,24,May
8451866,Dave,Taylor,4-Dec-55,Dec-4-1955,12/4/55,12/4/55,1955,12,4,Dec
8447707,Mark,Heaslip,26-Dec-51,Dec-26-1951,12/26/51,12/26/51,1951,12,26,Dec
8448805,Mario,Lessard,25-Jun-54,Jun-25-1954,6/25/54,6/25/54,1954,6,25,Jun
8445931,Steve,Carlson,26-Aug-55,Aug-26-1955,8/26/55,8/26/55,1955,8,26,Aug
8448015,Don,Howse,28-Jul-52,Jul-28-1952,7/28/52,7/28/52,1952,7,28,Jul
8448435,John Paul,Kelly,15-Nov-59,Nov-15-1959,11/15/59,11/15/59,1959,11,15,Nov
8445602,Dan,Bonar,23-Sep-56,Sep-23-1956,9/23/56,9/23/56,1956,9,23,Sep
8446945,Jim,Fox,18-May-60,May-18-1960,5/18/60,5/18/60,1960,5,18,May
8449700,David,Morrison,12-Jun-62,Jun-12-1962,6/12/62,6/12/62,1962,6,12,Jun
8452243,Don,Waddell,19-Aug-58,Aug-19-1958,8/19/58,8/19/58,1958,8,19,Aug
8450094,Paul,Pageau,1-Oct-59,Oct-1-1959,10/1/59,10/1/59,1959,10,1,Oct
8447951,Warren,Holmes,18-Feb-57,Feb-18-1957,2/18/57,2/18/57,1957,2,18,Feb
8451939,Brock,Tredway,23-Jun-59,Jun-23-1959,6/23/59,6/23/59,1959,6,23,Jun
8445551,Mike,Blake,6-Apr-56,Apr-6-1956,4/6/56,4/6/56,1956,4,6,Apr
8445269,Blair,Barnes,21-Sep-60,Sep-21-1960,9/21/60,9/21/60,1960,9,21,Sep
8445558,Rick,Blight,17-Oct-55,Oct-17-1955,10/17/55,10/17/55,1955,10,17,Oct
8447032,Dave,Gans,6-Jun-64,Jun-6-1964,6/6/64,6/6/64,1964,6,6,Jun
8447212,Pierre,Giroux,17-Nov-55,Nov-17-1955,11/17/55,11/17/55,1955,11,17,Nov
8448185,Ulf,Isaksson,19-Mar-54,Mar-19-1954,3/19/54,3/19/54,1954,3,19,Mar
8447993,Viktor,Nechayev,28-Jan-55,Jan-28-1955,1/28/55,1/28/55,1955,1,28,Jan
8445711,Jim,Brown,1-Mar-60,Mar-1-1960,3/1/60,3/1/60,1960,3,1,Mar
8447729,Peter,Helander,4-Dec-51,Dec-4-1951,12/4/51,12/4/51,1951,12,4,Dec
8451237,Howard,Scruton,6-Oct-62,Oct-6-1962,10/6/62,10/6/62,1962,10,6,Oct
8448715,Gary,Laskoski,6-Jun-59,Jun-6-1959,6/6/59,6/6/59,1959,6,6,Jun
8445680,Dan,Brennan,1-Oct-62,Oct-1-1962,10/1/62,10/1/62,1962,10,1,Oct
8448273,Dean,Jenkins,21-Nov-59,Nov-21-1959,11/21/59,11/21/59,1959,11,21,Nov
8448631,Bob,Laforest,19-May-63,May-19-1963,5/19/63,5/19/63,1963,5,19,May
8447719,Mike,Heidt,4-Nov-63,Nov-4-1963,11/4/63,11/4/63,1963,11,4,Nov
8451259,Steve,Seguin,10-Apr-64,Apr-10-1964,4/10/64,4/10/64,1964,4,10,Apr
8452452,Brian,Wilks,22-Feb-66,Feb-22-1966,2/22/66,2/22/66,1966,2,22,Feb
8450735,Craig,Redmond,22-Sep-65,Sep-22-1965,9/22/65,9/22/65,1965,9,22,Sep
8448219,Bob,Janecyk,18-May-57,May-18-1957,5/18/57,5/18/57,1957,5,18,May
8450350,Lyle,Phair,8-Mar-61,Mar-8-1961,3/8/61,3/8/61,1961,3,8,Mar
8445617,Bob,Bourne,21-Jun-54,Jun-21-1954,6/21/54,6/21/54,1954,6,21,Jun
8448637,Tom,Laidlaw,15-Apr-58,Apr-15-1958,4/15/58,4/15/58,1958,4,15,Apr
8447357,Dan,Gratton,7-Dec-66,Dec-7-1966,12/7/66,12/7/66,1966,12,7,Dec
8448553,Bob,Kudelski,3-Mar-64,Mar-3-1964,3/3/64,3/3/64,1964,3,3,Mar
8446684,John,English,3-May-66,May-3-1966,5/3/66,5/3/66,1966,5,3,May
8447121,Eric,Germain,26-Jun-66,Jun-26-1966,6/26/66,6/26/66,1966,6,26,Jun
8448682,Denis,Larocque,5-Oct-67,Oct-5-1967,10/5/67,10/5/67,1967,10,5,Oct
8446199,Sylvain,Couturier,23-Apr-68,Apr-23-1968,4/23/68,4/23/68,1968,4,23,Apr
8447400,Wayne,Gretzky,26-Jan-61,Jan-26-1961,1/26/61,1/26/61,1961,1,26,Jan
8448830,Igor,Liba,4-Nov-60,Nov-4-1960,11/4/60,11/4/60,1960,11,4,Nov
8452252,Gord,Walker,12-Aug-65,Aug-12-1965,8/12/65,8/12/65,1965,8,12,Aug
8448823,Mikael,Lindholm,19-Dec-64,Dec-19-1964,12/19/64,12/19/64,1964,12,19,Dec
8451236,Ron,Scott,21-Jul-60,Jul-21-1960,7/21/60,7/21/60,1960,7,21,Jul
8445738,Francis,Breault,11-May-67,May-11-1967,5/11/67,5/11/67,1967,5,11,May
8446126,Rene,Chapdelaine,27-Sep-66,Sep-27-1966,9/27/66,9/27/66,1966,9,27,Sep
8447699,Rick,Hayward,25-Feb-66,Feb-25-1966,2/25/66,2/25/66,1966,2,25,Feb
8456784,Kyosti,Karjalainen,19-Jun-67,Jun-19-1967,6/19/67,6/19/67,1967,6,19,Jun
8448569,Jari,Kurri,18-May-60,May-18-1960,5/18/60,5/18/60,1960,5,18,May
8457282,Shawn,McCosh,5-Jun-69,Jun-5-1969,6/5/69,6/5/69,1969,6,5,Jun
8458394,Sean,Whyte,4-May-70,May-4-1970,5/4/70,5/4/70,1970,5,4,May
8456411,David,Goverde,9-Apr-70,Apr-9-1970,4/9/70,4/9/70,1970,4,9,Apr
8458556,Guy,Leveque,28-Dec-72,Dec-28-1972,12/28/72,12/28/72,1972,12,28,Dec
8457083,Lonnie,Loach,14-Apr-68,Apr-14-1968,4/14/68,4/14/68,1968,4,14,Apr
8457984,Thomas,Semchuk,22-Sep-71,Sep-22-1971,9/22/71,9/22/71,1971,9,22,Sep
8458412,Darryl,Williams,29-Feb-68,Feb-29-1968,2/29/68,2/29/68,1968,2,29,Feb
8456855,Rick,Knickle,26-Feb-60,Feb-26-1960,2/26/60,2/26/60,1960,2,26,Feb
8446250,Dan,Currie,15-Mar-68,Mar-15-1968,3/15/68,3/15/68,1968,3,15,Mar
8449755,Rob,Murphy,7-Apr-69,Apr-7-1969,4/7/69,4/7/69,1969,4,7,Apr
8458593,Keith,Redmond,25-Oct-72,Oct-25-1972,10/25/72,10/25/72,1972,10,25,Oct
8458975,Justin,Hocking,9-Jan-74,Jan-9-1974,1/9/74,1/9/74,1974,1,9,Jan
8456709,Bob,Jay,8-Nov-65,Nov-8-1965,11/8/65,11/8/65,1965,11,8,Nov
8458820,Rob,Cowie,3-Nov-67,Nov-3-1967,11/3/67,11/3/67,1967,11,3,Nov
8458539,Eric,Lavigne,4-Nov-72,Nov-4-1972,11/4/72,11/4/72,1972,11,4,Nov
8458622,Pauli,Jaks,25-Jan-72,Jan-25-1972,1/25/72,1/25/72,1972,1,25,Jan
8455763,Dan,Bylsma,19-Sep-70,Sep-19-1970,9/19/70,9/19/70,1970,9,19,Sep
8458579,Nathan,LaFayette,17-Feb-73,Feb-17-1973,2/17/73,2/17/73,1973,2,17,Feb
8456985,Steve,Larouche,14-Apr-71,Apr-14-1971,4/14/71,4/14/71,1971,4,14,Apr
8458183,Patrice,Tardif,30-Oct-70,Oct-30-1970,10/30/70,10/30/70,1970,10,30,Oct
8460551,Vitali,Yachmenev,8-Jan-75,Jan-8-1975,1/8/75,1/8/75,1975,1,8,Jan
8459500,Ruslam,Batyrshin,19-Feb-75,Feb-19-1975,2/19/75,2/19/75,1975,2,19,Feb
8458984,Mattias,Norstrom,2-Jan-72,Jan-2-1972,1/2/72,1/2/72,1972,1,2,Jan
8458993,Jan,Vopat,22-Mar-73,Mar-22-1973,3/22/73,3/22/73,1973,3,22,Mar
8456441,Brent,Grieve,9-May-69,May-9-1969,5/9/69,5/9/69,1969,5,9,May
8457214,Chris,Marinucci,29-Dec-71,Dec-29-1971,12/29/71,12/29/71,1971,12,29,Dec
8465167,Kai,Nurminen,29-Mar-69,Mar-29-1969,3/29/69,3/29/69,1969,3,29,Mar
8460044,Brad,Smyth,13-Mar-73,Mar-13-1973,3/13/73,3/13/73,1973,3,13,Mar
8462078,Pavel,Rosa,7-Jun-77,Jun-7-1977,6/7/77,6/7/77,1977,6,7,Jun
8460701,Jan,Nemecek,14-Feb-76,Feb-14-1976,2/14/76,2/14/76,1976,2,14,Feb
8459198,Ryan,Bach,21-Oct-73,Oct-21-1973,10/21/73,10/21/73,1973,10,21,Oct
8467682,Brad,Chartrand,14-Dec-74,Dec-14-1974,12/14/74,12/14/74,1974,12,14,Dec
8459141,Marko,Tuomainen,25-Apr-72,Apr-25-1972,4/25/72,4/25/72,1972,4,25,Apr
8459569,Jere,Karalahti,25-Mar-75,Mar-25-1975,3/25/75,3/25/75,1975,3,25,Mar
8459543,Tomas,Vlasak,1-Feb-75,Feb-1-1975,2/1/75,2/1/75,1975,2,1,Feb
8468598,Lubomir,Visnovsky,11-Aug-76,Aug-11-1976,8/11/76,8/11/76,1976,8,11,Aug
8459132,Steve,Passmore,29-Jan-73,Jan-29-1973,1/29/73,1/29/73,1973,1,29,Jan
8460935,Travis,Scott,14-Sep-75,Sep-14-1975,9/14/75,9/14/75,1975,9,14,Sep
8469502,Jaroslav,Bednar,9-Nov-76,Nov-9-1976,11/9/76,11/9/76,1976,11,9,Nov
8467461,Ryan,Flinn,20-Apr-80,Apr-20-1980,4/20/80,4/20/80,1980,4,20,Apr
8451005,Cliff,Ronning,1-Oct-65,Oct-1-1965,10/1/65,10/1/65,1965,10,1,Oct
8458628,Rob,Valicevic,6-Jan-71,Jan-6-1971,1/6/71,1/6/71,1971,1,6,Jan
8459064,Derek,Armstrong,23-Apr-73,Apr-23-1973,4/23/73,4/23/73,1973,4,23,Apr
8468527,Jared,Aulin,15-Mar-82,Mar-15-1982,3/15/82,3/15/82,1982,3,15,Mar
8462239,Derek,Bekar,15-Sep-75,Sep-15-1975,9/15/75,9/15/75,1975,9,15,Sep
8468500,Alex,Frolov,19-Jun-82,Jun-19-1982,6/19/82,6/19/82,1982,6,19,Jun
8460599,Chris,Schmidt,1-Mar-76,Mar-1-1976,3/1/76,3/1/76,1976,3,1,Mar
8467499,Tomas,Zizka,10-Oct-79,Oct-10-1979,10/10/79,10/10/79,1979,10,10,Oct
8470606,Dustin,Brown,4-Nov-84,Nov-4-1984,11/4/84,11/4/84,1984,11,4,Nov
8470766,Esa,Pirnes,1-Apr-77,Apr-1-1977,4/1/77,4/1/77,1977,4,1,Apr
8462103,John,Tripp,4-May-77,May-4-1977,5/4/77,5/4/77,1977,5,4,May
8470268,Denis,Grebeshkov,11-Oct-83,Oct-11-1983,10/11/83,10/11/83,1983,10,11,Oct
8467341,Mathieu,Chouinard,11-Apr-80,Apr-11-1980,4/11/80,4/11/80,1980,4,11,Apr
8459648,Pavol,Demitra,29-Nov-74,Nov-29-1974,11/29/74,11/29/74,1974,11,29,Nov
8470001,Jeff,Giuliano,20-Jun-79,Jun-20-1979,6/20/79,6/20/79,1979,6,20,Jun
8470055,Petr,Kanko,7-Feb-84,Feb-7-1984,2/7/84,2/7/84,1984,2,7,Feb
8470637,Konstantin,Pushkarev,12-Feb-85,Feb-12-1985,2/12/85,2/12/85,1985,2,12,Feb
8471524,Matt,Ryan,12-Nov-83,Nov-12-1983,11/12/83,11/12/83,1983,11,12,Nov
8470620,Jeff,Tambellini,13-Apr-84,Apr-13-1984,4/13/84,4/13/84,1984,4,13,Apr
8467954,Adam,Hauser,27-May-80,May-27-1980,5/27/80,5/27/80,1980,5,27,May
8467391,Jason,LaBarbera,18-Jan-80,Jan-18-1980,1/18/80,1/18/80,1980,1,18,Jan
8473644,Gabe,Gauthier,20-Jan-84,Jan-20-1984,1/20/84,1/20/84,1984,1,20,Jan
8471685,Anze,Kopitar,24-Aug-87,Aug-24-1987,8/24/87,8/24/87,1987,8,24,Aug
8469720,Shay,Stephenson,13-Sep-83,Sep-13-1983,9/13/83,9/13/83,1983,9,13,Sep
8471224,Lauri,Tukonen,1-Sep-86,Sep-1-1986,9/1/86,9/1/86,1986,9,1,Sep
8470113,John,Zeiler,21-Nov-82,Nov-21-1982,11/21/82,11/21/82,1982,11,21,Nov
8470264,Barry,Brust,8-Aug-83,Aug-8-1983,8/8/83,8/8/83,1983,8,8,Aug
8470534,Yutaka,Fukufuji,17-Sep-82,Sep-17-1982,9/17/82,9/17/82,1982,9,17,Sep
8470744,Brady,Murray,17-Aug-84,Aug-17-1984,8/17/84,8/17/84,1984,8,17,Aug
8466304,Ladislav,Nagy,1-Jun-79,Jun-1-1979,6/1/79,6/1/79,1979,6,1,Jun
8473975,Erik,Ersberg,8-Mar-82,Mar-8-1982,3/8/82,3/8/82,1982,3,8,Mar
8471734,Jonathan,Quick,21-Jan-86,Jan-21-1986,1/21/86,1/21/86,1986,1,21,Jan
8474114,Oscar,Moller,22-Jan-89,Jan-22-1989,1/22/89,1/22/89,1989,1,22,Jan
8468526,Jarret,Stoll,24-Jun-82,Jun-24-1982,6/24/82,6/24/82,1982,6,24,Jun
8474563,Drew,Doughty,8-Dec-89,Dec-8-1989,12/8/89,12/8/89,1989,12,8,Dec
8470121,Matt,Greene,13-May-83,May-13-1983,5/13/83,5/13/83,1983,5,13,May
8471718,Marc-Andre,Cliche,23-Mar-87,Mar-23-1987,3/23/87,3/23/87,1987,3,23,Mar
8475086,Corey,Elkins,23-Feb-85,Feb-23-1985,2/23/85,2/23/85,1985,2,23,Feb
8471386,Scott,Parse,5-Sep-84,Sep-5-1984,9/5/84,9/5/84,1984,9,5,Sep
8460496,Ryan,Smyth,21-Feb-76,Feb-21-1976,2/21/76,2/21/76,1976,2,21,Feb
8474166,Alec,Martinez,26-Jul-87,Jul-26-1987,7/26/87,7/26/87,1987,7,26,Jul
